Geneid	pOka_M1_2
125206	73
644815	251
10750	0
400581	0
79999	0
388436	0
22905	708
27077	395
5598	497
4239	12
7732	5
6187	1004
55244	326
224	3189
146802	15
218	1
9706	469
11216	501
92521	2018
284194	0
256223	0
339184	0
23326	3619
25979	197
8834	536
256302	342
5606	718
3768	0
100134444	0
339263	109
100462977	0
26118	1170
8844	86
3965	3
4843	0
201229	111
51701	298
27346	1248
90410	255
7126	1567
26073	2273
147007	446
645832	1
7448	216
23098	291
113235	142
9058	0
8456	0
9094	490
94005	1530
230	1362
10615	1003
124923	50
9703	5213
6388	580
6830	3571
147011	42
83871	1517
100861437	0
6147	12585
116238	130
284086	65
9618	838
55731	450
26284	961
2319	1799
147015	178
57649	859
124925	0
51268	0
399687	1468
9220	9
1411	0
57532	1885
57551	2012
116236	287
90313	521
28964	1972
124930	314
84940	21
85464	300
374786	5
84081	352
6532	1
642	580
388364	0
1362	2171
9527	564
26083	1
51379	163
79915	111
79736	113
55803	6
84282	213
4763	1548
4974	1
2124	6
2123	6
84440	67
55352	685
55813	550
23512	970
114659	116
55288	938
162494	0
64149	247
7756	2652
5717	1180
8851	62
4642	171
26022	1533
124912	0
40	395
6347	1271
6354	0
6356	0
6355	0
6357	0
6346	0
400591	0
124842	0
10693	12
91603	238
3980	256
117584	402
5892	122
54752	35
54475	373
146862	0
146861	0
162394	612
91607	0
55106	0
146857	0
100506736	0
342618	0
5193	244
163	6274
91608	117
246176	0
146853	3
79148	46
8148	1867
256957	1
6352	4
201299	39
57151	0
6360	0
6358	0
6359	2
6368	0
6362	1
6348	0
6351	0
414062	0
388372	0
9560	0
101060321	3
6349	0
414059	1
9326	423
80179	833
284098	87
79893	935
79154	249
79922	149
3975	0
26574	1171
31	2057
284099	0
6871	148
11072	556
11276	768
11056	546
6928	1
414060	0
729877	0
101060376	0
729873	0
102724862	0
101060389	0
102723859	0
84218	0
101060351	0
84311	1092
440435	2
30837	431
57636	1642
80725	15
100170841	132
4302	2089
284106	532
7703	321
5691	1650
8396	1422
54883	310
388381	0
9349	19057
3927	6645
494188	0
57125	9
390790	0
782	203
6143	25577
342667	1
84961	304
5469	1324
51755	1156
4761	0
84152	0
10948	783
8557	3
5409	0
93210	300
2064	1347
84299	740
2886	153
22806	0
124626	0
55876	62
94103	721
100505591	0
284110	0
5709	2427
1440	0
9862	1435
7067	598
9572	278
339287	1069
22794	1110
51195	100
147179	969
990	710
5914	939
125111	120
7153	3990
3487	0
84951	0
1236	0
6605	1960
125113	0
192666	0
147183	0
353288	0
342574	0
162605	0
3858	253
147184	138
3859	0
54474	0
25984	4
390792	0
125115	0
85293	0
83897	0
83896	0
83895	2
728255	0
81850	0
81851	1
81872	0
728279	1
730755	14
85294	0
100132476	0
728224	0
100132386	1
653240	0
83755	0
81871	0
85289	0
84616	0
85290	0
85291	0
85285	0
728318	0
83899	0
81870	0
83900	0
83901	0
85280	0
100507608	0
100505724	0
100533177	0
100505753	0
83902	0
3883	1
3884	1035
3885	159
3881	52
8688	15
8687	7
3882	136
3886	0
8689	5
3860	300
3866	6
3880	1
3857	0
3861	0
3868	0
3872	0
10209	4777
2520	0
9001	1
3728	1073
10609	703
60681	2165
115024	460
317719	1
55175	102
47	3566
83538	26
1267	1520
7266	1193
28511	768
201181	3
79132	164
2648	1092
94086	2
5878	3571
23415	0
3060	0
84514	144
6777	384
6776	7
6774	1206
284119	1552
535	1029
4669	2095
3292	298
80347	1167
6945	843
29893	105
162427	448
7283	1187
27175	298
79990	339
2826	20
8506	601
2145	687
10266	4
84313	1086
65266	32
28958	598
124817	11
8678	945
10197	2296
314	31
8639	16
2538	0
80755	0
100885850	0
100885848	1
146923	444
6155	10548
3430	266
10493	5491
8153	8
672	529
4077	2600
113277	14
379	421
1659	1152
2118	143
4222	0
50964	0
1845	3932
284067	1
4356	154
146894	0
4355	793
5539	0
5697	1
162417	64
84336	871
124801	751
92579	3032
10014	932
78995	179
92591	133
79089	1079
56970	1458
7343	1998
6521	1
10900	5
51629	4273
2896	25747
284069	355
3674	12
23131	1486
2535	1781
284071	10
124808	870
80174	172
4185	134
10052	992
51751	3
9343	2910
388389	153
2670	1
146909	506
10882	1918
79877	953
4836	3789
113026	9974
79777	562
10614	1685
124790	280
752	137
124783	5
9020	394
201176	156
9842	742
104909134	60
1394	0
162540	0
4137	80
246744	0
284058	773
9884	4
100506084	12
51326	5
474170	15
4905	1734
7473	120
7484	0
9570	1274
388394	3
996	2370
4635	1
3690	130
124989	17
9520	4209
3837	9122
9755	414
30009	0
114881	333
124995	1269
90506	44
90507	565
80320	12
6668	411
55163	1266
79170	1
80279	2054
51226	547
4779	12947
10951	2931
29916	445
8631	1
3211	0
3212	0
3213	0
3214	0
3215	0
3216	0
3217	0
3218	0
3219	0
84366	0
360205	0
10481	0
284076	224
10241	5350
516	1736
65264	3774
11267	1707
2695	2
10642	1
124872	0
2793	1
51225	0
162466	3
22834	358
5245	4921
4804	0
11248	1
8405	1118
10237	1072
81558	225
11143	1302
255061	3
729220	6
1748	0
1747	0
3675	53472
5164	1716
201191	22
84687	2249
6442	4
1277	161
162461	9
64132	1458
51264	807
146956	267
55379	3812
80221	617
1101	10
55316	715
84073	0
55040	10
64847	2396
8913	5
8714	2252
91369	1299
51747	3829
124857	3
10140	1032
9043	2414
654364	34
4830	1845
4831	332
54799	605
51096	793
56934	0
100506650	0
84643	0
10040	890
1353	908
252983	171
3131	134
23531	256
55273	0
58488	225
162282	0
9241	7
339210	64
8526	279
7706	1794
8161	523
59342	967
8165	840
124540	546
101927581	0
51649	960
404093	1227
7716	2229
6426	3366
140735	875
26689	0
124538	0
8288	3
54903	273
4025	0
4353	1
9256	212
6827	1784
54894	9
124535	0
9110	988
5414	199
284083	0
56155	5
5889	614
22843	43
4591	1439
348235	1099
55771	1287
55181	604
284161	72
388403	241
79665	2735
1213	11322
51651	658
81671	1917
51174	82
6198	969
51136	157
63897	506
762	0
84669	1782
124773	0
10513	1139
8493	753
54828	383
6909	161
388407	1
9496	3
342538	2
83990	386
57508	411
9969	1460
146779	0
339175	344
11011	1071
9902	1845
162333	1
26115	259
1534	544
1636	11
81033	2
10238	4262
51204	694
4215	873
80774	80
92335	624
57003	2966
11325	3656
117246	1440
5705	2312
6603	1815
1443	0
2689	0
1442	0
1444	0
2688	0
974	2
6329	3
92340	8
3384	0
2081	36
55852	1151
5175	2
284021	17
11232	188
1655	12889
90799	740
64750	625
374819	126
10672	1720
8787	63
8313	78
201134	202
350	0
5578	2674
27091	0
27092	0
786	0
9931	891
5718	1550
26207	61
25926	1112
2186	1983
284018	254
3838	6297
51321	1840
22901	463
9120	72
5573	4649
55062	642
54757	4
10351	6
10350	1
23460	2
10349	3
23461	181
5608	28
3773	0
3759	25
6662	1113
201266	256
6752	3
9382	1027
84923	1026
55028	733
642843	0
23580	891
54549	7
100134391	0
6169	8156
94015	165
64446	0
124602	0
388419	0
350383	0
55890	4
11314	0
124599	0
10871	1
100131439	0
146723	0
342510	0
326624	20
146722	0
9368	16489
26151	636
54868	798
2905	14
2232	1492
283985	1
124590	0
92736	0
347741	0
283987	164
30850	897
3396	526
10476	2279
23510	1045
9121	2
79637	219
30833	713
51155	1602
6613	4658
79902	907
23163	822
51081	1276
57409	605
60386	283
2885	2011
9772	2376
57513	446
283989	340
3993	245
80022	68
9400	616
643008	7
100130933	37
29115	1483
3691	4239
2584	646
3021	9099
85451	822
201294	1322
23558	6481
91107	1317
201292	822
64978	1197
85302	221
51	785
100134934	140
1018	75
2125	0
6730	1935
8811	8
353174	3
23265	3160
2302	0
114804	480
283991	584
84074	65
5635	901
8877	581
63893	1138
15	1
79651	722
114757	0
768206	0
10610	35
55808	0
439921	3718
23210	505
124512	730
6427	3867
79157	306
146664	450
6397	2517
10801	9888
57690	142
11322	90
147138	1
100141515	0
9144	3283
7083	1851
125061	528
332	1497
283999	0
9021	136
9489	456
8632	41
9267	375
57602	1050
7077	33769
100653515	4
3959	18379
124583	1883
114897	92
64772	431
146713	2
339221	0
84733	143
57332	136
8535	742
125058	1448
55036	86
2548	2553
9775	1330
79092	23
6448	545
284129	90
57674	3022
284131	203
4884	0
57521	965
79643	560
10458	2138
9625	19
22994	475
146705	344
284184	1154
124565	2494
284186	0
100130370	0
57597	40
71	96809
25794	13
80233	889
55666	3205
83882	7207
5148	26
339229	653
339230	827
339231	307
9146	2531
6182	1764
1468	1062
2642	2
348262	823
116729	0
5034	34944
396	6530
10189	1417
51529	914
256933	67
5833	1217
51547	517
4097	1099
5831	1969
255275	3
147111	1
79058	463
201254	1155
201255	530
5881	733
51181	774
5986	946
2873	2515
64118	1245
2194	7240
284001	570
9123	18804
1453	3289
924	0
6398	0
400629	4
2837	0
79701	932
284004	335
79415	1088
26502	1244
3607	1779
56270	2434
10966	191
79672	608
64122	403
6904	3785
79755	1
146712	115
284207	456
9097	1591
9984	354
81035	49
1068	0
27098	11
494514	58
7298	775
55556	676
7525	891
116	146
64863	203
10403	472
23347	1209
84034	51
9663	1357
8736	4
10627	4840
103910	9376
7050	915
9229	1
642597	0
7541	210
23136	2268
645369	0
91133	110
79822	39
284217	3
339291	0
5797	1052
201475	617
23255	693
4729	1192
23253	555
57045	1133
10928	1575
9989	1257
11031	1667
84203	0
9218	2420
147495	625
8774	581
63895	0
646000	0
2774	30
57132	1339
65258	140
3613	284
342850	0
1149	1
84617	4696
10939	1397
10650	112
56907	1281
56984	929
79959	136
5771	314
81929	652
55125	614
753	2
125228	408
8731	1105
4161	0
4158	0
162655	60
388468	0
102724631	0
374860	116
6093	1029
80000	60
114799	398
6632	995
171586	205
57534	1208
2627	351
64693	0
5932	1001
91768	498
85019	115
8780	1519
29919	345
4864	2631
147463	67
3909	768
125488	198
26256	178
114876	1489
55364	678
59340	2
25925	29
6760	1339
143471	0
6875	112
284252	293
361	0
83539	0
1000	4503
1825	430
1824	424
1823	20
1828	0
147409	0
1830	0
1829	3137
7276	1
9331	262
147407	1
22878	621
54941	32
51444	415
4225	0
64762	218
57565	0
374864	0
80816	0
8715	6
1837	590
10982	1267
84307	209
100101467	252
7572	1262
252884	59
125476	574
2589	4210
83608	268
55197	1123
25800	2132
55250	832
55034	24
80206	448
25941	3095
57536	104
56853	17
5289	734
6014	0
6860	0
26040	125
8170	0
6563	0
284266	4
57724	1113
9050	249
498	8112
115106	345
147339	482
494470	0
125336	0
29906	2
9063	415
83473	41
100506888	0
728929	0
162699	0
51224	0
84064	588
51124	838
652991	0
4087	1977
201501	2
9811	1351
4092	246
54808	798
100526842	1
497661	89
6139	862
9388	133
10449	1345
4645	335
220136	17
4152	908
30827	671
220134	165
5596	0
83876	0
4200	1196
55520	106
4089	950
51320	944
1630	0
8932	1184
11201	306
147323	1
162681	220
284254	2
5874	177
80323	0
6925	73
9352	1744
23335	400
284257	0
51046	0
9480	91
2235	564
4677	3939
100505549	25
5205	1074
23327	803
115701	23
101927322	2
10892	406
55205	432
90701	317
2922	0
30062	10
339302	10
3998	4535
147372	439
5366	212
4160	3
28316	0
220441	7
23556	597
57614	728
8792	118
54877	547
23239	1224
596	163
2531	1160
9525	1048
5268	0
89777	0
5275	0
6318	0
6317	0
89778	0
8710	38
5055	6
5273	0
284293	0
5271	251
1005	5
28513	0
92126	308
54495	992
79839	10
220164	69
10666	2
25914	310
9306	627
220158	0
147381	0
81832	0
201456	2
29090	476
1528	443
644041	0
125704	0
55748	1177
84735	0
55628	173
284273	513
10194	262
284274	1
9658	170
400658	0
7776	348
4155	1188
2587	0
27164	0
374868	227
4772	121
9150	287
26251	1
80148	674
440498	449
10907	1108
79863	406
22850	681
84552	130
81099	0
8612	259
54531	261
51298	0
126567	1
25759	43
284451	0
8174	8
91978	237
997	895
3004	2
682	29263
610	201
5442	1036
27006	1
55658	755
10272	4155
400668	1
5064	596
126353	0
5725	5235
79948	2
566	0
5657	0
1991	0
1675	28
10025	840
91300	590
84634	0
1820	45
57418	610
116444	10
91304	3079
1265	2029
10347	214
23526	109
5434	2425
2879	7662
22904	591
6794	1198
255057	59
513	1961
90007	511
1153	1857
55009	472
1943	2
84939	754
374291	757
2593	1056
26528	1779
6209	11327
10297	199
148223	374
54760	99
92840	109
339366	157
126520	0
399664	423
53615	1615
10975	2432
6929	1614
390874	0
148229	50
57455	374
83855	504
81926	940
113179	71
113178	872
1455	1622
55643	2194
2872	1751
126308	397
113177	7
8943	3760
84444	710
55111	746
8175	786
268	75
126306	0
4946	7383
374872	2
645191	0
51690	648
56928	508
360200	14
26517	981
84823	1986
4616	1429
2788	32
148252	99
29985	547
6449	1671
7064	982
115196	66
148254	137
80032	0
126295	108
58492	61
79816	13
7089	75
166	5097
2767	876
2769	0
8698	2
56926	1742
60680	6
4782	1692
284422	0
83475	160
51343	911
100128569	54
126321	573
10362	1446
126326	2
6915	24
58509	443
23396	942
27134	5
9546	278
116541	261
84839	0
4145	1
23217	0
85300	0
27231	0
1613	1229
1938	72439
51588	398
51341	1351
5605	2840
84699	2
51548	497
170961	84
10148	4
55702	328
56961	0
126259	0
79187	324
55620	505
84954	233
6455	1897
10036	626
80700	2232
84717	1207
729359	13
440503	0
116844	3
10501	562
126282	226
56005	2030
91039	1522
100131094	24
55527	424
148022	264
10226	1641
645432	0
29128	394
23030	1159
5802	629
148066	0
9667	983
6294	1168
125988	816
374875	317
25873	7230
9361	2329
257062	0
163154	15
56931	188
4902	2
2528	0
2525	0
2527	0
126328	1802
400673	55
828	64
8498	1116
5990	334
81616	5
4298	1140
125981	0
8192	1036
84266	415
5623	11
2962	1814
8570	2660
284427	8
79085	1965
92359	8
79958	1
10382	658
8744	111
970	103
8740	0
718	579
56927	1167
9322	1182
10045	6
7409	2
2015	96
284428	0
653656	0
125997	0
653657	0
79230	107
3643	675
23370	538
92960	87
374877	3
140467	1232
57192	438
10908	1476
57662	180
56949	627
100131801	308
126006	5
6813	582
56729	0
199675	0
126003	819
2208	0
339390	0
30835	0
10332	0
115704	437
80164	290
80131	363
5609	651
100507588	19
6618	346
404217	515
10469	551
1994	1207
6370	0
84467	0
79603	679
51293	1516
4701	760
256949	56
51129	283
9230	1530
51257	435
4670	3001
84106	1
84330	107
4542	19
81794	1
284382	0
284383	0
148156	126
85509	0
94025	0
125963	0
390882	0
125962	0
390883	0
57693	588
162998	0
125958	0
26648	0
374879	24
84527	96
100529215	0
7730	0
10781	254
147741	0
79088	39
7675	71
93134	609
54811	294
162993	25
54850	337
59286	1447
5300	1192
93145	8
50509	0
50700	0
55337	492
83854	5
56342	44
692312	0
5032	21
8666	2447
1786	1553
9294	33
51073	1153
3383	163
3386	0
7087	0
100125288	24
112812	314
125950	1042
3385	146
7297	907
11140	4154
5141	32
9817	1007
53637	151
84971	239
65095	458
1032	255
10053	398
57153	1944
3609	5285
81890	523
1785	2294
11018	474
255809	5
10498	1254
78992	882
90580	148
6597	2407
3949	2131
147841	534
25959	5107
57572	374
55908	1
26526	1
9545	209
374882	1745
126075	104
64748	504
126074	46
2057	342
57139	247
115948	36
5589	5478
1995	1
115950	109
51295	386
1264	0
84337	802
54	64
199692	257
55552	58
126068	69
126069	5
126070	78
90594	0
7620	0
90592	117
284390	3
163059	26
729747	1
284391	7
7568	40
90589	5
7695	55
51710	84
147837	41
79973	5
10224	38
90576	26
163051	23
163050	115
57474	37
163049	219
4125	1761
84292	177
51398	1245
1725	637
105372280	0
84261	178
30000	1917
79002	2575
439	2133
54831	1
29911	293
3726	905
7001	4938
10535	748
83546	3
22983	100
1777	1352
10661	0
2639	228
256126	29
2193	1361
811	33388
5886	2092
90480	1087
199699	4
4784	923
4066	27
55621	632
112939	1267
8677	799
9592	534
773	1
81576	396
84245	596
28974	1161
65249	315
342977	6
79173	31
54862	645
79883	12
90379	325
5989	181
117579	0
9466	45
342979	0
113230	72
646457	2
90378	461
5566	1319
55723	1035
22859	262
976	191
10212	896
5585	4663
5731	2
10755	3834
3337	3727
9524	2535
4713	1594
388512	0
84658	0
84449	118
30817	0
26664	1
26659	0
390892	0
26333	0
26658	0
6511	0
126402	0
23581	0
126370	0
85360	959
10994	1156
4854	21
79852	1
23476	869
10270	439
26993	760
58525	830
64926	0
114770	0
126410	0
11283	0
4051	4
66002	0
26538	0
26532	0
284433	0
26539	0
102724279	0
8529	4
57834	0
126541	0
7171	9386
4218	1289
84941	8
117286	0
26017	1488
8907	1519
10365	75
58513	920
125972	0
84167	166
10523	685
79939	1432
9441	290
79086	667
79041	90
284434	4
23309	1024
9002	0
27151	0
93323	192
4650	1503
55850	385
79629	343
2063	1174
83878	0
29086	1416
126549	17
79575	532
64981	1171
79016	878
57719	281
84705	282
83483	0
684	95
93343	764
100130519	16
115861	0
376497	293
25796	1252
199786	4
79709	2968
23025	2
55201	663
23149	54
10331	10
3640	1
3718	29
6142	19954
6528	0
115098	1335
3780	2
27106	184
3594	0
23031	248
5296	3223
10437	384
84769	337
5864	84
5143	11
80726	44
3727	2589
25804	1887
54858	682
9518	20
126364	5
170463	1095
51477	158
8178	260
23770	6085
79036	1586
7311	11252
55049	344
9244	1
25789	52
55295	136
23373	282
1311	0
5976	1883
2657	0
10715	63
11316	2220
54555	775
9454	933
10147	1769
93436	473
284439	159
54929	521
4207	2
100271849	1
729991	161
8625	502
126382	207
1463	0
404037	1
53345	0
57794	638
23383	783
54815	845
83983	29
51079	2067
374887	48
148113	4
80714	28
9170	103
51291	174
57130	1484
94039	86
7561	44
440515	61
56242	101
81931	19
91120	19
7643	48
90649	101
100129842	73
199777	0
7639	33
80264	107
148206	155
170959	103
7562	93
284443	91
353088	47
163227	49
7594	0
7757	0
113835	0
163223	0
100287226	0
148198	0
57615	0
7652	0
388523	0
100129543	2
7644	265
171392	107
148213	36
730087	3
9534	210
7386	1368
342865	0
10775	529
79156	93
83636	311
898	145
8725	944
9745	0
57616	17
100507527	0
22847	425
147991	413
9141	728
84079	576
388531	28
390916	284
91646	0
11136	1
84902	308
91442	67
85415	319
55094	188
126248	8
4037	1077
56301	0
1050	13
1054	306
5184	1389
64377	0
79047	4
26065	1821
9710	664
2821	10321
84306	134
10054	1564
126374	290
284402	0
55900	115
339318	118
148103	45
90075	32
126375	50
57655	971
6324	40
3249	3
5349	0
163175	0
5348	3
53822	0
53827	548
148109	0
51599	394
7392	1356
57817	0
4099	0
933	34
2864	0
2865	0
2867	0
388533	1
93099	1037
374897	13
26330	97
10430	1845
495	4
23354	284
79171	1195
2116	13
1340	2650
11045	4
27033	2
9757	621
79713	34
199746	74
55851	903
55957	118
126393	9
148137	123
115703	144
58510	0
4868	1
84063	1
333	1873
84807	49
10870	7
7305	0
79414	281
644096	153
163183	5
84964	233
101927572	3
25999	374
199745	131
284403	234
728361	0
5438	537
1155	822
826	7014
1346	0
147929	25
7705	1290
57677	84
284406	3
84924	95
339324	259
57711	234
84911	83
92283	79
163081	127
342892	31
728485	1
388536	87
25850	48
374899	32
374900	41
147923	84
199704	82
92285	63
163087	52
284459	290
84503	35
148266	36
148268	11
390927	14
163255	8
51276	34
22835	89
163115	1
84775	102
126231	9
83889	0
23094	977
8193	36
94274	0
10653	1359
90522	1102
64073	0
9424	94
57828	17
5714	2893
199720	25
399473	242
147965	176
115727	4
6261	0
11184	11
27335	2571
81	21765
147968	12
3963	0
653499	0
3960	2
1891	1580
3191	3671
126432	9
22933	918
4793	203
643669	1
54938	346
6183	665
115290	518
126433	190
390928	0
10298	930
342897	2
342898	0
282617	0
101180976	0
282616	0
282618	0
57622	90
9535	1
55095	1665
54623	1086
55588	1082
7538	149
64857	265
6217	14323
6829	1937
92609	986
10683	24
348303	0
126272	61
163126	272
29124	0
148003	0
56891	0
1178	0
342900	0
9149	443
2091	2385
8857	3
5704	1626
339327	55
163131	178
284323	220
4294	205
148014	3
79935	8
208	2029
126526	198
23646	3496
147746	1
57716	63
29950	127
29946	360
645	912
57731	18
92799	846
8425	1093
9253	405
79934	265
80271	238
284325	227
6626	1250
8190	2
53916	161
112398	726
1548	2
1549	0
1555	0
1553	0
1572	0
29785	0
558	5466
11100	5532
90324	391
7040	1199
80776	38
641649	37
56915	300
593	852
374907	3
55101	591
100170765	0
90273	0
1089	0
1087	0
1048	0
4680	0
1084	0
147719	0
63946	0
6223	14530
973	11
9138	983
10567	1444
478	181
2901	422
64763	395
5452	5
162989	664
116115	208
2931	1348
2077	1292
23152	1812
5050	471
284338	15
284339	4
1954	2885
84518	5
3991	215
284340	0
634	31
1088	0
5671	46
440533	11
5669	1526
5675	5
5676	13
5680	38
5670	35
5673	65
5672	5619
5678	97
57126	25
83639	0
27076	13
653583	197
23474	651
284346	41
7515	671
390940	60
126298	229
79177	210
126299	363
100170229	13
199731	1975
5329	318
56269	0
56006	745
3783	344
284348	0
284349	73
342908	38
7596	199
7638	14
7711	116
7773	77
7673	43
7766	79
342909	34
7767	174
7768	70
10780	81
7769	242
7770	227
353355	50
9310	35
7771	138
26974	61
7772	136
7733	162
125931	1
147710	3
5817	1678
56971	189
388551	0
602	265
23624	0
4059	1137
5819	1980
10452	1500
348	79
341	57
346	0
344	0
1209	2595
5971	57
11129	389
162979	16
79760	264
284352	1056
284353	2
79090	191
388552	164
90332	1
57787	721
1158	5
147700	166
2068	778
10848	1078
10849	101
2067	1150
2354	21
6253	173
147699	51
7408	1327
80207	459
2828	0
24139	252
2696	30
6633	1913
54814	340
23403	219
388553	0
147912	340
1760	947
1762	573
81492	0
8189	1441
3171	0
26145	456
339344	145
339345	0
4858	0
729440	96
8993	0
444882	1
